periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,FrmJbC,EarnBeg,sEmp,sFrmJbC,sEarnBeg
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,467,-2,1425,1,1,1
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,450,-6,1660,1,1,1
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,191,0,2105,1,1,1
Q,U,C,06025,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,634,26,959,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,2445,58,2585,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,2636,-39,2999,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,2874,-27,3358,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,1444,-9,4156,1,1,1
Q,U,C,06029,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,3041,-15,1237,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,2252,37,1721,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,2459,-65,1959,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,2579,-69,2145,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,1115,-12,2753,1,1,1
Q,U,C,06029,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,3125,-207,922,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,1714,21,1492,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,1379,17,1518,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,1348,19,1649,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,738,16,2031,1,1,1
Q,U,C,06029,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,2813,140,851,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,2225,21,1253,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,1821,8,1357,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,1765,-4,1465,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,846,7,1710,1,1,1
Q,U,C,06029,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,4175,127,850,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,43475,-748,2564,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,42963,-933,2995,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,52849,-1055,3540,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,35521,-385,5085,1,1,1
Q,U,C,06037,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,47132,-2936,1145,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,38468,-1310,1900,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,39662,-1638,2224,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,47033,-2048,2545,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,30069,-956,3571,1,1,1
Q,U,C,06037,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,56454,-6413,931,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,48853,488,1843,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,36369,313,1955,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,38099,334,2176,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,26205,477,2613,1,1,1
Q,U,C,06037,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,45526,2890,1055,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,40171,435,1587,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,32129,284,1690,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,34265,362,1866,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,23457,409,2152,1,1,1
Q,U,C,06037,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,54948,3063,1006,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,254,-3,2128,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,324,-2,2571,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,378,-2,2862,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,211,0,3629,1,1,1
Q,U,C,06039,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,331,18,1185,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,238,-2,1646,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,309,-7,1841,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,334,-11,2107,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,159,-1,2921,1,1,1
Q,U,C,06039,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,302,4,959,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,295,-7,2179,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,323,-9,2400,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,371,-20,2665,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,173,-5,3041,1,1,1
Q,U,C,06039,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,369,16,943,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,456,-11,1840,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,397,-8,2026,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,441,-14,2111,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,192,-3,2522,1,1,1
Q,U,C,06039,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,551,5,909,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,951,-6,2729,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,1388,-27,3199,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,1868,-30,3764,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,1423,-19,6329,1,1,1
Q,U,C,06041,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,1184,-17,1296,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,715,-30,2057,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,1161,-51,2318,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,1650,-71,2662,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,1278,-51,3870,1,1,1
Q,U,C,06041,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,1338,-117,1037,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,1165,-9,1805,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,1180,17,1925,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,1340,10,2113,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,1039,24,2650,1,1,1
Q,U,C,06041,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,1082,44,1121,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,862,-14,1561,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,1028,-12,1734,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,1285,-25,1840,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,983,-1,2054,1,1,1
Q,U,C,06041,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,1207,72,1061,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,530,-30,2090,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,687,-15,2388,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,818,-15,2798,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,439,-5,4112,1,1,1
Q,U,C,06047,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,800,-26,1027,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,572,-60,1472,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,687,-36,1721,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,774,-29,1903,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,362,-19,2523,1,1,1
Q,U,C,06047,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,886,-70,856,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,321,-1,1425,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,304,6,1486,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,320,6,1639,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,167,7,1683,1,1,1
Q,U,C,06047,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,703,27,856,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,490,-5,1231,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,418,-7,1302,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,445,-6,1360,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,226,-2,1425,1,1,1
Q,U,C,06047,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,1065,35,839,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,1086,-17,2457,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,1372,-21,2832,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,1766,-29,3396,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,1089,-17,4812,1,1,1
Q,U,C,06053,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,1443,-56,1119,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,985,-28,1746,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,1238,-54,2007,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,1562,-61,2296,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,935,-24,3076,1,1,1
Q,U,C,06053,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,1609,-177,868,1,1,1
Q,U,C,06053,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,2040,22,2009,1,1,1
Q,U,C,06053,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,1813,16,2191,1,1,1
Q,U,C,06053,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,2050,13,2443,1,1,1
Q,U,C,06053,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,1245,23,2788,1,1,1
Q,U,C,06053,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,1897,98,1022,1,1,1
Q,U,C,06053,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,1839,-10,1627,1,1,1
Q,U,C,06053,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,1693,10,1839,1,1,1
Q,U,C,06053,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,1941,3,2085,1,1,1
Q,U,C,06053,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,1223,8,2344,1,1,1
Q,U,C,06053,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,2476,157,1009,1,1,1
Q,U,C,06055,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,393,-5,2773,1,1,1
Q,U,C,06055,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,610,-16,3075,1,1,1
Q,U,C,06055,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,784,-6,3691,1,1,1
Q,U,C,06055,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,472,-5,5540,1,1,1
Q,U,C,06055,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,567,-9,1196,1,1,1
Q,U,C,06055,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,391,-8,1848,1,1,1
Q,U,C,06055,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,583,-11,2179,1,1,1
Q,U,C,06055,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,723,-13,2676,1,1,1
Q,U,C,06055,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,433,4,3424,1,1,1
Q,U,C,06055,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,609,-58,923,1,1,1
Q,U,C,06055,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,991,-15,2141,1,1,1
Q,U,C,06055,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,1020,-35,2368,1,1,1
Q,U,C,06055,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,1202,-44,2657,1,1,1
Q,U,C,06055,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,673,-13,3224,1,1,1
Q,U,C,06055,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,1097,74,1272,1,1,1
Q,U,C,06055,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,1061,2,1722,1,1,1
Q,U,C,06055,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,1000,-9,1990,1,1,1
Q,U,C,06055,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,1220,-23,2274,1,1,1
Q,U,C,06055,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,777,-23,2597,1,1,1
Q,U,C,06055,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,1365,4,1190,1,1,1
Q,U,C,06059,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,13753,-235,2650,1,1,1
Q,U,C,06059,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,15447,-329,3163,1,1,1
Q,U,C,06059,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,20290,-426,3797,1,1,1
Q,U,C,06059,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,13587,-178,5550,1,1,1
Q,U,C,06059,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,17321,-1011,1144,1,1,1
Q,U,C,06059,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,11976,-524,1919,1,1,1
Q,U,C,06059,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,13935,-677,2198,1,1,1
Q,U,C,06059,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,17523,-841,2508,1,1,1
Q,U,C,06059,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,11078,-442,3508,1,1,1
Q,U,C,06059,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,19834,-2291,921,1,1,1
Q,U,C,06059,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,17107,93,1830,1,1,1
Q,U,C,06059,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,13487,56,2005,1,1,1
Q,U,C,06059,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,14970,61,2285,1,1,1
Q,U,C,06059,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,9743,96,3095,1,1,1
Q,U,C,06059,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,19257,1237,1015,1,1,1
Q,U,C,06059,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,13930,65,1575,1,1,1
Q,U,C,06059,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,12348,48,1717,1,1,1
Q,U,C,06059,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,14138,10,1914,1,1,1
Q,U,C,06059,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,9288,11,2277,1,1,1
Q,U,C,06059,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,23994,1253,985,1,1,1
Q,U,C,06061,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,1158,-38,2599,1,1,1
Q,U,C,06061,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,2258,-63,3412,1,1,1
Q,U,C,06061,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,2888,-75,3567,1,1,1
Q,U,C,06061,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,1781,-36,5356,1,1,1
Q,U,C,06061,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,2303,-147,1143,1,1,1
Q,U,C,06061,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,1061,-57,1822,1,1,1
Q,U,C,06061,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,2046,-96,2075,1,1,1
Q,U,C,06061,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,2597,-115,2297,1,1,1
Q,U,C,06061,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,1522,-76,3559,1,1,1
Q,U,C,06061,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,2669,-323,890,1,1,1
Q,U,C,06061,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,1183,-11,1665,1,1,1
Q,U,C,06061,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,1518,-41,1832,1,1,1
Q,U,C,06061,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,1635,-41,1951,1,1,1
Q,U,C,06061,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,1065,-25,2241,1,1,1
Q,U,C,06061,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,2520,32,939,1,1,1
Q,U,C,06061,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,1146,-20,1452,1,1,1
Q,U,C,06061,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,1471,-40,1560,1,1,1
Q,U,C,06061,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,1689,-44,1670,1,1,1
Q,U,C,06061,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,1088,-36,1900,1,1,1
Q,U,C,06061,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,3202,105,943,1,1,1
Q,U,C,06065,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,6861,-166,2449,1,1,1
Q,U,C,06065,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,8158,-249,2899,1,1,1
Q,U,C,06065,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,9772,-236,3414,1,1,1
Q,U,C,06065,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,5220,-124,4614,1,1,1
Q,U,C,06065,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,9440,-668,1100,1,1,1
Q,U,C,06065,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,6787,-279,1752,1,1,1
Q,U,C,06065,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,7833,-329,2001,1,1,1
Q,U,C,06065,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,8845,-397,2235,1,1,1
Q,U,C,06065,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,4291,-178,2917,1,1,1
Q,U,C,06065,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,10466,-1156,875,1,1,1
Q,U,C,06065,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,7917,170,1920,1,1,1
Q,U,C,06065,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,6594,120,2114,1,1,1
Q,U,C,06065,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,7132,117,2422,1,1,1
Q,U,C,06065,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,4136,77,2981,1,1,1
Q,U,C,06065,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,9536,637,1032,1,1,1
Q,U,C,06065,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,8085,221,1620,1,1,1
Q,U,C,06065,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,6908,86,1804,1,1,1
Q,U,C,06065,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,7464,61,2052,1,1,1
Q,U,C,06065,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,4045,79,2565,1,1,1
Q,U,C,06065,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,12193,706,987,1,1,1
Q,U,C,06067,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,4227,-88,2351,1,1,1
Q,U,C,06067,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,6813,-114,2863,1,1,1
Q,U,C,06067,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,8752,-130,3305,1,1,1
Q,U,C,06067,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,5356,-42,4626,1,1,1
Q,U,C,06067,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,6787,-296,1138,1,1,1
Q,U,C,06067,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,3769,-183,1731,1,1,1
Q,U,C,06067,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,5809,-264,1989,1,1,1
Q,U,C,06067,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,7138,-314,2201,1,1,1
Q,U,C,06067,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,4000,-158,3012,1,1,1
Q,U,C,06067,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,7587,-758,889,1,1,1
Q,U,C,06067,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,3731,35,1567,1,1,1
Q,U,C,06067,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,4250,57,1702,1,1,1
Q,U,C,06067,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,4714,68,1858,1,1,1
Q,U,C,06067,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,2828,45,2193,1,1,1
Q,U,C,06067,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,7227,421,910,1,1,1
Q,U,C,06067,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,3955,42,1382,1,1,1
Q,U,C,06067,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,4182,-2,1515,1,1,1
Q,U,C,06067,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,4675,26,1607,1,1,1
Q,U,C,06067,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,2751,45,1746,1,1,1
Q,U,C,06067,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,9684,424,897,1,1,1
Q,U,C,06071,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,7312,-170,2502,1,1,1
Q,U,C,06071,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,8392,-224,2936,1,1,1
Q,U,C,06071,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,9903,-234,3441,1,1,1
Q,U,C,06071,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,5332,-96,4729,1,1,1
Q,U,C,06071,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,9646,-732,1092,1,1,1
Q,U,C,06071,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,7202,-280,1736,1,1,1
Q,U,C,06071,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,7946,-364,1993,1,1,1
Q,U,C,06071,S,44-45,A00,2,A00,A0,A0,E3,0,0,2014,1,8800,-405,2244,1,1,1
Q,U,C,06071,S,44-45,A00,2,A00,A0,A0,E4,0,0,2014,1,4249,-185,3042,1,1,1
Q,U,C,06071,S,44-45,A00,2,A00,A0,A0,E5,0,0,2014,1,11102,-1331,853,1,1,1
Q,U,C,06071,S,72,A00,1,A00,A0,A0,E1,0,0,2014,1,5395,17,1573,1,1,1
Q,U,C,06071,S,72,A00,1,A00,A0,A0,E2,0,0,2014,1,4456,20,1690,1,1,1
Q,U,C,06071,S,72,A00,1,A00,A0,A0,E3,0,0,2014,1,4554,35,1901,1,1,1
Q,U,C,06071,S,72,A00,1,A00,A0,A0,E4,0,0,2014,1,2688,36,2401,1,1,1
Q,U,C,06071,S,72,A00,1,A00,A0,A0,E5,0,0,2014,1,8347,512,941,1,1,1
Q,U,C,06071,S,72,A00,2,A00,A0,A0,E1,0,0,2014,1,6243,40,1354,1,1,1
Q,U,C,06071,S,72,A00,2,A00,A0,A0,E2,0,0,2014,1,5202,-8,1483,1,1,1
Q,U,C,06071,S,72,A00,2,A00,A0,A0,E3,0,0,2014,1,5282,3,1626,1,1,1
Q,U,C,06071,S,72,A00,2,A00,A0,A0,E4,0,0,2014,1,2754,10,1819,1,1,1
Q,U,C,06071,S,72,A00,2,A00,A0,A0,E5,0,0,2014,1,11507,646,915,1,1,1
Q,U,C,06073,S,44-45,A00,1,A00,A0,A0,E1,0,0,2014,1,11794,-255,2461,1,1,1
Q,U,C,06073,S,44-45,A00,1,A00,A0,A0,E2,0,0,2014,1,13983,-300,2956,1,1,1
Q,U,C,06073,S,44-45,A00,1,A00,A0,A0,E3,0,0,2014,1,17484,-385,3470,1,1,1
Q,U,C,06073,S,44-45,A00,1,A00,A0,A0,E4,0,0,2014,1,10821,-177,4842,1,1,1
Q,U,C,06073,S,44-45,A00,1,A00,A0,A0,E5,0,0,2014,1,14693,-1025,1105,1,1,1
Q,U,C,06073,S,44-45,A00,2,A00,A0,A0,E1,0,0,2014,1,10320,-474,1790,1,1,1
Q,U,C,06073,S,44-45,A00,2,A00,A0,A0,E2,0,0,2014,1,12409,-581,2110,1,1,1
