periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,Emp,FrmJbC,EarnBeg,sEmp,sFrmJbC,sEarnBeg
Q,U,C,06059,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,352,3,1509,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,2889,-45,1639,1,1,1
Q,U,C,06059,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,2683,39,1486,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,12653,84,2856,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,3402,72,2102,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,960,65,1983,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,123,-1,1927,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,126,8,2312,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,175,4,1986,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,1787,40,2855,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,111,2,2032,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,107,4,2373,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,26,0,2062,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,667,4,2160,1,1,1
Q,U,C,06061,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,243,14,2032,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,9796,-180,1652,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,3492,41,1517,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,560,37,1339,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,111,-1,1265,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,76,3,1559,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,198,-4,1462,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,1580,20,1627,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,83,2,1403,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,85,1,1440,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,25,3,1523,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,463,-5,1446,1,1,1
Q,U,C,06061,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,275,3,1412,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,28675,349,2787,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,32676,814,2017,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,4523,117,1901,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,838,20,1864,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,249,11,2049,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,1145,30,1941,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,5252,44,2899,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,558,-3,2108,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,267,-3,2092,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,167,4,1848,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,1471,39,2264,1,1,1
Q,U,C,06065,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,958,9,1846,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,25706,6,1891,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,33181,190,1491,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,3456,40,1520,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,794,26,1449,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,293,8,2246,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,1237,-26,1491,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,7055,176,2180,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,504,4,1558,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,235,-3,1651,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,159,5,1477,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,1300,14,1602,1,1,1
Q,U,C,06065,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,1214,-2,1400,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,29698,107,2729,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,12106,331,2019,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,4109,137,1821,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,500,38,1815,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,319,1,2101,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,603,18,1843,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,8799,245,2466,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,452,11,2110,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,520,12,2106,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,90,7,1972,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,1974,49,2056,1,1,1
Q,U,C,06067,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,828,16,1739,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,21658,-197,1555,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,11855,269,1391,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,3208,35,1192,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,473,7,1293,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,255,0,1305,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,651,-9,1297,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,8723,290,1429,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,406,-2,1379,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,431,18,1602,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,99,-4,1379,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,1752,-25,1338,1,1,1
Q,U,C,06067,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,1048,-1,1254,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,26971,38,2861,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,35276,624,2041,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,5114,69,1950,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,946,16,1944,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,225,1,2411,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,1222,15,1988,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,6066,80,3158,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,560,7,2078,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,254,7,2334,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,189,4,2079,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,1448,5,2193,1,1,1
Q,U,C,06071,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,1007,19,1921,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,19123,-171,1608,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,26709,167,1340,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,3144,19,1269,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,704,4,1251,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,189,2,1255,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,1015,13,1332,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,5173,46,1602,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,413,8,1350,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,192,8,1491,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,140,-4,1367,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,970,0,1483,1,1,1
Q,U,C,06071,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,1003,7,1287,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,56782,101,2999,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,46898,875,2084,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,6500,143,1839,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,1278,19,1960,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,389,21,2361,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,1497,19,1985,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,10906,133,2729,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,962,7,2206,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,615,-9,2155,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,294,13,2071,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,3361,50,2280,1,1,1
Q,U,C,06073,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,1627,45,1981,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,62247,-311,1973,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,56191,1012,1688,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,6896,212,1468,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,1571,54,1579,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,525,-17,1715,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,2053,51,1617,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,16385,68,1808,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,1127,25,1696,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,690,-16,1715,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,368,8,1577,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,3675,7,1643,1,1,1
Q,U,C,06073,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,2459,-12,1510,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,19007,56,4351,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,8501,162,2399,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,3094,32,2164,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,360,-3,2150,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,113,4,2611,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,373,3,2078,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,12786,114,3122,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,337,0,2587,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,283,14,2484,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,63,6,2575,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,1434,-10,2701,1,1,1
Q,U,C,06075,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,600,9,2241,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,29223,-69,2599,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,18184,640,2237,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,3936,135,1997,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,620,44,2208,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,222,12,1837,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,868,34,2051,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,22932,361,2445,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,589,39,2336,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,421,5,2299,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,118,3,2146,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,1897,31,2375,1,1,1
Q,U,C,06075,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,1283,20,1990,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,10271,29,2720,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,7302,129,1966,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,1510,40,1893,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,232,4,1728,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,111,10,1977,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,340,11,1827,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,4059,30,2512,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,285,1,1971,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,192,-1,2014,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,60,0,1995,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,690,11,2119,1,1,1
Q,U,C,06077,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,396,21,1763,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,6179,-34,1399,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,5266,59,1246,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,1021,32,1036,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,177,-11,1117,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,71,1,1141,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,247,-1,1257,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,2723,-22,1398,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,206,-15,1189,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,104,0,1310,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,41,2,1198,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,475,-17,1175,1,1,1
Q,U,C,06077,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,400,-3,1099,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,6842,-9,2629,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,2410,58,2024,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,193,13,1847,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,63,0,2155,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,58,-10,1892,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,112,4,2060,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,421,9,2707,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,51,-1,1997,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,25,-1,1804,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,12,0,1953,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,251,-3,2036,1,1,1
Q,U,C,06079,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,103,2,1919,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,8247,-128,1657,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,4222,31,1520,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,353,-2,1415,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,107,9,1485,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,67,4,1420,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,207,-2,1563,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,885,32,1770,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,74,1,1579,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,48,2,1427,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,19,0,1540,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,297,3,1324,1,1,1
Q,U,C,06079,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,259,3,1577,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,13225,-148,3499,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,8494,103,2335,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,1943,9,2033,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,275,9,2157,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,93,1,2182,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,382,0,2187,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,8362,106,3043,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,320,-3,2465,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,347,-2,2307,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,72,-2,2242,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,1044,4,2558,1,1,1
Q,U,C,06081,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,510,-2,2176,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,11424,-101,2189,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,10088,143,1960,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,1576,-18,1942,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,325,-6,1872,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,86,-4,1730,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,435,0,1851,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,10438,60,2181,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,313,-5,2062,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,393,2,2180,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,80,1,2008,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,783,-44,1847,1,1,1
Q,U,C,06081,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,677,-12,1716,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,7027,-14,3419,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,5192,151,2197,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,441,8,2267,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,96,2,1960,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,59,-1,2238,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,216,-3,1872,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,762,34,3088,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,98,2,2386,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,33,4,1949,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,26,-1,1714,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A7,A1,E0,0,0,2014,3,286,-12,2680,1,1,1
Q,U,C,06083,S,44-45,A00,0,A00,A7,A2,E0,0,0,2014,3,182,3,2206,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A1,A1,E0,0,0,2014,3,9678,-31,2029,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A1,A2,E0,0,0,2014,3,8853,107,1795,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A2,A1,E0,0,0,2014,3,633,5,1725,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A2,A2,E0,0,0,2014,3,202,1,1728,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A3,A1,E0,0,0,2014,3,78,10,2381,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A3,A2,E0,0,0,2014,3,410,5,1982,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A4,A1,E0,0,0,2014,3,1722,-16,2112,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A4,A2,E0,0,0,2014,3,132,6,1835,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A5,A1,E0,0,0,2014,3,73,-2,2096,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A5,A2,E0,0,0,2014,3,43,-5,1680,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A7,A1,E0,0,0,2014,3,428,-15,1869,1,1,1
Q,U,C,06083,S,72,A00,0,A00,A7,A2,E0,0,0,2014,3,443,-3,1646,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A1,A1,E0,0,0,2014,3,31164,285,4198,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A1,A2,E0,0,0,2014,3,22291,611,2204,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A2,A1,E0,0,0,2014,3,4126,79,2106,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A2,A2,E0,0,0,2014,3,682,13,2036,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A3,A1,E0,0,0,2014,3,237,17,2424,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A3,A2,E0,0,0,2014,3,1051,44,2200,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A4,A1,E0,0,0,2014,3,18633,171,4116,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A4,A2,E0,0,0,2014,3,762,6,2405,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A5,A1,E0,0,0,2014,3,516,-1,2326,1,1,1
Q,U,C,06085,S,44-45,A00,0,A00,A5,A2,E0,0,0,2014,3,176,-5,2001,1,1,1
